environment,company_id,month,revenue_usd,cogs_usd,gross_margin_pct,opex_usd,ebitda_usd,cash_balance_usd,accounts_receivable_days,accounts_payable_days,inventory_turnover_days,transaction_count,transaction_volume_usd,top5_customer_concentration_pct,anomaly_flag,monthly_report_submitted_on_time,days_late_reporting,leadership_turnover_event,auditor_changed_event,amount_due_usd,amount_paid_usd,days_late,payment_status,revenue_3m_pct_change,ebitda_margin,cash_runway_months,amount_paid_ratio,receivable_payable_gap,label_distress_next_3m,distress_risk_score,risk_tier
Realistic Baseline,OXC-008,2025-05-01,170528.0,125693.0,0.263,35939.0,8896.0,255806.0,34.4,26.9,27.0,557,173363.0,0.5,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.34153594411315824,0.052167386001125915,7.117782909930716,1.0,7.5,0,0.0,Low
Realistic Baseline,OXC-008,2025-06-01,170027.0,108859.0,0.36,28171.0,32998.0,277380.0,34.5,39.0,24.1,597,156028.0,0.43,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.2299673748706932,0.19407505866715286,9.846295836143552,1.0,-4.5,0,0.0,Low
Realistic Baseline,OXC-008,2025-07-01,198553.0,159454.0,0.197,42010.0,-2911.0,267311.0,32.6,35.5,32.5,620,188629.0,0.28,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.4896204544943019,-0.01466107286215771,6.363032611283028,1.0,-2.8999999999999986,0,0.0,Low
Realistic Baseline,OXC-008,2025-08-01,222049.0,170467.0,0.232,48679.0,2903.0,262361.0,32.1,34.3,36.2,1091,226825.0,0.25,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.30212633702383185,0.013073690942089359,5.389613591076234,1.0,-2.1999999999999957,0,0.0,Low
Realistic Baseline,OXC-008,2025-09-01,204410.0,140851.0,0.311,35037.0,28522.0,271266.0,30.6,45.3,30.6,635,192599.0,0.38,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.20222082375152173,0.13953329093488576,7.742272454833461,1.0,-14.699999999999996,0,0.0,Low
Realistic Baseline,OXC-008,2025-10-01,208153.0,156473.0,0.248,26763.0,24917.0,277830.0,28.6,37.9,26.1,803,221220.0,0.22,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.048349810881729294,0.11970521683569298,10.381123192467212,1.0,-9.299999999999997,0,0.0,Low
Realistic Baseline,OXC-008,2025-11-01,182829.0,123529.0,0.324,35499.0,23801.0,293304.0,31.5,44.2,20.1,630,193709.0,0.16,0,1,0,1,0,22050.0,22050.0,0.0,On Time,-0.1766276812775559,0.130181754535659,8.262317248373193,1.0,-12.700000000000003,0,0.0,Low
Realistic Baseline,OXC-008,2025-12-01,173589.0,132309.0,0.238,21598.0,19683.0,298861.0,31.2,39.4,21.1,421,195205.0,0.37,0,0,8,0,0,22050.0,22050.0,0.0,On Time,-0.1507802945061396,0.1133885211620552,13.837438651727012,1.0,-8.2,0,0.0,Low
Realistic Baseline,OXC-008,2026-01-01,164159.0,117025.0,0.287,21622.0,25511.0,311004.0,32.2,27.4,26.0,553,190736.0,0.51,1,1,0,0,0,22050.0,22050.0,1.0,Late,-0.21135414815063924,0.15540421177029587,14.383683285542503,1.0,4.800000000000004,0,0.0,Low
Realistic Baseline,OXC-008,2026-02-01,174300.0,125751.0,0.279,32528.0,16020.0,316106.0,33.1,36.8,32.3,415,177651.0,0.38,0,1,0,0,0,22050.0,22050.0,0.0,On Time,-0.04665014849941751,0.0919104991394148,9.717966060009838,1.0,-3.6999999999999957,0,0.0,Low
Realistic Baseline,OXC-008,2026-03-01,177752.0,129659.0,0.271,28970.0,19122.0,316886.0,35.5,44.9,32.5,481,149571.0,0.45,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.023981934339157407,0.10757684864305324,10.938419054193993,1.0,-9.399999999999999,0,0.0,Low
Realistic Baseline,OXC-008,2026-04-01,182153.0,133919.0,0.265,25051.0,23183.0,327341.0,36.9,36.2,38.5,997,190980.0,0.43,0,0,10,0,0,22050.0,22050.0,0.0,On Time,0.10961324082139878,0.12727212837559634,13.066983353957927,1.0,0.6999999999999957,0,0.0,Low
Realistic Baseline,OXC-008,2026-05-01,171824.0,136674.0,0.205,26582.0,8568.0,330652.0,40.4,47.6,24.6,844,176977.0,0.42,0,0,8,0,0,22050.0,22050.0,0.0,On Time,-0.014205393000573774,0.049864978117143126,12.438943646076293,1.0,-7.200000000000003,0,0.0,Low
Realistic Baseline,OXC-008,2026-06-01,184815.0,146407.0,0.208,22988.0,15420.0,332387.0,41.8,32.5,36.4,770,183786.0,0.21,0,1,0,0,0,22050.0,22050.0,0.0,On Time,0.03973513659480621,0.08343478613748884,14.45915260135723,1.0,9.299999999999997,0,0.0,Low
Realistic Baseline,OXC-008,2026-07-01,200208.0,141740.0,0.292,28478.0,29990.0,349993.0,43.4,43.9,21.2,853,212552.0,0.19,0,0,14,0,0,22050.0,22050.0,0.0,On Time,0.09911997057418764,0.14979421401742188,12.289943113982723,1.0,-0.5,0,0.0,Low
Realistic Baseline,OXC-009,2024-11-01,69054.0,54234.0,0.215,13418.0,1402.0,243366.0,36.3,47.0,36.5,193,56558.0,0.2,0,1,0,0,0,,,0.0,,-0.012329080611018894,0.020302951313464823,18.137278282903562,1.0,-10.700000000000003,0,0.0,Low
Realistic Baseline,OXC-009,2024-12-01,65823.0,50037.0,0.24,13096.0,2689.0,238706.0,36.0,36.9,22.6,162,60425.0,0.37,0,1,0,0,0,,,0.0,,-0.15935939515459574,0.0408519818300594,18.227397678680514,1.0,-0.8999999999999986,0,0.0,Low
Realistic Baseline,OXC-009,2025-01-01,66485.0,51046.0,0.232,10306.0,5133.0,237128.0,39.8,27.9,41.1,197,61219.0,0.26,0,1,0,0,0,,,0.0,,-0.08760927143229635,0.07720538467323457,23.008732777023095,1.0,11.899999999999999,0,0.0,Low
Realistic Baseline,OXC-009,2025-02-01,72233.0,55832.0,0.227,11994.0,4407.0,230397.0,37.4,43.5,37.0,196,72174.0,0.29,0,1,0,0,0,,,0.0,,0.046036435253569596,0.061010895297163345,19.20935467733867,1.0,-6.100000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2025-03-01,67693.0,49108.0,0.275,12904.0,5681.0,231615.0,38.6,25.0,24.0,351,72065.0,0.41,0,1,0,0,0,,,0.0,,0.028409522507330198,0.08392300533290001,17.94908555486671,1.0,13.600000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2025-04-01,66662.0,46156.0,0.308,11859.0,8647.0,234714.0,36.0,34.5,33.9,274,75079.0,0.22,0,0,4,0,0,,,0.0,,0.0026622546439045713,0.129714079985599,19.792056665823424,1.0,1.5,0,0.0,Low
Realistic Baseline,OXC-009,2025-05-01,66846.0,49943.0,0.253,12444.0,4459.0,235150.0,35.7,27.3,32.6,241,67967.0,0.41,0,1,0,0,0,,,0.0,,-0.07457810142178778,0.06670556203811746,18.896657023465124,1.0,8.400000000000002,0,0.0,Low
Realistic Baseline,OXC-009,2025-06-01,69326.0,49506.0,0.286,14780.0,5040.0,233455.0,35.2,25.1,37.7,181,71486.0,0.56,0,1,0,0,0,,,0.0,,0.02412361691755427,0.07269999711507948,15.79533152909337,1.0,10.100000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2025-07-01,59914.0,43511.0,0.274,10907.0,5497.0,235203.0,34.8,46.4,28.5,156,65609.0,0.31,0,1,0,0,0,,,0.0,,-0.1012270858960127,0.09174817238041193,21.56440817823416,1.0,-11.600000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2025-08-01,70569.0,56414.0,0.201,13099.0,1056.0,240045.0,36.0,28.3,31.1,245,77134.0,0.11,0,1,0,0,0,,,0.0,,0.055695179965891795,0.014964077711176296,18.325444690434384,1.0,7.699999999999999,0,0.0,Low
Realistic Baseline,OXC-009,2025-09-01,71814.0,55049.0,0.233,10346.0,6418.0,244946.0,37.8,41.8,35.9,395,71793.0,0.31,0,1,0,0,0,,,0.0,,0.03588841127426945,0.08936976077088032,23.67543011791997,1.0,-4.0,0,0.0,Low
Realistic Baseline,OXC-009,2025-10-01,67654.0,55189.0,0.184,11367.0,1098.0,244580.0,35.9,51.4,41.8,292,72630.0,0.59,0,0,12,0,0,,,0.0,,0.12918516540374547,0.0162296390457327,21.51667106536465,1.0,-15.5,0,0.0,Low
Realistic Baseline,OXC-009,2025-11-01,54178.0,45358.0,0.163,11436.0,-2615.0,241520.0,37.2,45.1,26.6,153,53973.0,0.68,0,0,8,0,0,,,0.0,,-0.23226912667035104,-0.048266824172173206,21.11927247289262,1.0,-7.899999999999999,0,0.0,Low
Realistic Baseline,OXC-009,2025-12-01,58382.0,51669.0,0.115,9010.0,-2297.0,232836.0,39.0,33.8,47.8,209,56016.0,0.96,0,0,14,1,0,,,0.0,,-0.18703873896454726,-0.039344318454318114,25.841953385127635,1.0,5.200000000000003,1,100.0,High
Realistic Baseline,OXC-009,2026-01-01,49188.0,44418.0,0.097,5975.0,-1205.0,232533.0,40.2,47.0,34.2,204,47721.0,0.91,0,0,10,1,0,,,0.0,,-0.2729476453720401,-0.024497845002846224,38.91765690376569,1.0,-6.799999999999997,1,100.0,High
Realistic Baseline,OXC-009,2026-02-01,47391.0,40376.0,0.148,8334.0,-1320.0,227605.0,40.7,41.9,45.7,135,50976.0,0.96,0,0,11,0,0,,,0.0,,-0.12527225072907822,-0.02785338988415522,27.310415166786658,1.0,-1.1999999999999957,1,99.9,High
Realistic Baseline,OXC-009,2026-03-01,39334.0,34895.0,0.113,6204.0,-1766.0,224946.0,41.3,50.4,46.9,94,36374.0,0.96,1,1,0,0,0,,,0.0,,-0.32626494467472855,-0.04489754410942187,36.25822050290135,1.0,-9.100000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2026-04-01,36676.0,36088.0,0.016,5818.0,-5230.0,214039.0,42.9,41.8,30.7,99,35948.0,0.96,0,0,12,0,0,,,0.0,,-0.254370984793039,-0.14260006543788853,36.78910278446202,1.0,1.1000000000000014,0,0.0,Low
Realistic Baseline,OXC-009,2026-05-01,27289.0,26770.0,0.019,4709.0,-4190.0,205957.0,42.0,36.9,44.6,75,25692.0,0.96,0,1,0,0,0,,,0.0,,-0.4241733662509759,-0.15354172010700282,43.73688681248673,1.0,5.100000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2026-06-01,19494.0,19068.0,0.022,3474.0,-3048.0,204902.0,41.7,35.6,40.2,72,19169.0,0.96,0,1,0,0,0,,,0.0,,-0.5043982305384654,-0.15635580178516467,58.981577432354634,1.0,6.100000000000001,0,0.0,Low
Realistic Baseline,OXC-009,2026-07-01,12273.0,12151.0,0.01,2636.0,-2513.0,208807.0,41.1,34.9,47.7,61,12500.0,0.96,0,0,13,0,0,,,0.0,,-0.6653669974915476,-0.2047584127760124,79.21358118361154,1.0,6.200000000000003,0,0.0,Low
Realistic Baseline,OXC-010,2024-11-01,225854.0,168161.0,0.255,35414.0,22279.0,76967.0,41.8,41.6,44.9,1255,252853.0,0.38,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.29190095124783344,0.09864337138151195,2.173349522787598,1.0,0.19999999999999574,0,0.0,Low
Realistic Baseline,OXC-010,2024-12-01,173122.0,136912.0,0.209,24939.0,11271.0,69820.0,38.5,31.2,35.4,498,173219.0,0.2,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.0793209433974027,0.06510437725996696,2.799631099883716,1.0,7.300000000000001,0,0.0,Low
Realistic Baseline,OXC-010,2025-01-01,139041.0,111154.0,0.201,18365.0,9522.0,69181.0,40.0,39.0,32.4,927,151148.0,0.26,0,1,0,0,0,16380.0,16380.0,1.0,Late,-0.11238149956908938,0.06848339698362353,3.7670024503130954,1.0,1.0,0,0.0,Low
Realistic Baseline,OXC-010,2025-02-01,152054.0,121309.0,0.202,32035.0,-1290.0,68729.0,36.4,36.4,44.5,627,157764.0,0.43,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.3267597651580224,-0.00848382811369645,2.1454346808178553,1.0,0.0,0,0.0,Low
Realistic Baseline,OXC-010,2025-03-01,140903.0,113297.0,0.196,18931.0,8675.0,69206.0,35.5,31.3,35.0,448,135954.0,0.14,0,0,4,0,0,16380.0,16380.0,0.0,On Time,-0.18610575201303126,0.061567177419927184,3.6556970049125774,1.0,4.199999999999999,0,0.0,Low
Realistic Baseline,OXC-010,2025-04-01,191205.0,149210.0,0.22,26674.0,15322.0,71215.0,33.5,31.7,30.4,529,193213.0,0.28,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.37516991391028554,0.08013388771214142,2.669828297218265,1.0,1.8000000000000007,0,0.0,Low
Realistic Baseline,OXC-010,2025-05-01,181751.0,131500.0,0.276,30371.0,19879.0,87752.0,33.0,45.1,31.5,536,181164.0,0.22,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.19530561511042133,0.10937491403073436,2.8893352210990746,1.0,-12.100000000000001,0,0.0,Low
Realistic Baseline,OXC-010,2025-06-01,209337.0,150108.0,0.283,39787.0,19441.0,96544.0,32.2,26.8,20.7,685,211614.0,0.38,0,0,3,0,0,16380.0,16380.0,0.0,On Time,0.48568163914182105,0.092869392415101,2.4265212255259256,1.0,5.400000000000002,0,0.0,Low
Realistic Baseline,OXC-010,2025-07-01,215699.0,180590.0,0.163,32360.0,2749.0,95072.0,33.9,35.3,32.1,525,216925.0,0.44,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.12810334457780925,0.012744611704273084,2.9379480840543883,1.0,-1.3999999999999986,0,0.0,Low
Realistic Baseline,OXC-010,2025-08-01,202267.0,155291.0,0.232,41438.0,5538.0,91938.0,34.8,27.4,30.3,500,186310.0,0.16,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.11287970905249489,0.02737965164856353,2.2186881606255127,1.0,7.399999999999999,0,0.0,Low
Realistic Baseline,OXC-010,2025-09-01,230041.0,170653.0,0.258,46166.0,13223.0,95013.0,35.9,28.9,35.8,729,225921.0,0.34,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.09890272622613305,0.05748105772449259,2.058073040765932,1.0,7.0,0,0.0,Low
Realistic Baseline,OXC-010,2025-10-01,209639.0,158662.0,0.243,34165.0,16812.0,104934.0,33.6,33.2,31.5,578,173815.0,0.35,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.028094706048706786,0.0801950018841914,3.0713888482364995,1.0,0.3999999999999986,0,0.0,Low
Realistic Baseline,OXC-010,2025-11-01,179621.0,121586.0,0.323,30422.0,27612.0,110877.0,33.0,27.0,40.5,689,179879.0,0.32,0,1,0,0,0,16380.0,16380.0,3.0,Late,-0.11196092293849214,0.15372367373525367,3.644632174084544,1.0,6.0,0,0.0,Low
Realistic Baseline,OXC-010,2025-12-01,169086.0,113233.0,0.33,30582.0,25271.0,119750.0,33.4,27.8,40.6,941,179702.0,0.4,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.26497450454484206,0.1494564895970098,3.9157020469557255,1.0,5.599999999999998,0,0.0,Low
Realistic Baseline,OXC-010,2026-01-01,168890.0,130186.0,0.229,31622.0,7082.0,125720.0,31.3,33.2,32.6,430,176251.0,0.52,1,1,0,1,0,16380.0,16380.0,0.0,On Time,-0.19437700046270012,0.041932618864349576,3.9757131111251662,1.0,-1.9000000000000021,0,0.0,Low
Realistic Baseline,OXC-010,2026-02-01,162792.0,120028.0,0.263,27182.0,15581.0,124625.0,34.3,45.3,28.8,465,172764.0,0.22,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.09369171756086425,0.09571109145412551,4.584835552939445,1.0,-11.0,0,0.0,Low
Realistic Baseline,OXC-010,2026-03-01,148665.0,119188.0,0.198,23115.0,6362.0,126592.0,37.1,34.5,22.8,572,125265.0,0.29,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.12077286114758168,0.04279420172871893,5.476616915422886,1.0,2.6000000000000014,0,0.0,Low
Realistic Baseline,OXC-010,2026-04-01,158006.0,121157.0,0.233,30200.0,6649.0,122873.0,37.5,39.8,23.1,538,178602.0,0.21,1,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.06444431286636276,0.04208068048048808,4.06864238410596,1.0,-2.299999999999997,0,0.0,Low
Realistic Baseline,OXC-010,2026-05-01,143039.0,110527.0,0.227,24901.0,7610.0,128347.0,37.2,42.7,34.0,348,125887.0,0.44,0,1,0,0,0,16380.0,16380.0,0.0,On Time,-0.12133888643176571,0.05320227350582708,5.154290992329625,1.0,-5.5,0,0.0,Low
Realistic Baseline,OXC-010,2026-06-01,187946.0,164915.0,0.123,37596.0,-14566.0,113582.0,38.6,47.2,30.9,883,212312.0,0.29,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.26422493525712176,-0.07750098432528492,3.0211192680072347,1.0,-8.600000000000001,0,0.0,Low
Realistic Baseline,OXC-010,2026-07-01,164136.0,121123.0,0.262,23420.0,19593.0,124887.0,40.3,32.7,34.7,467,161017.0,0.24,0,1,0,0,0,16380.0,16380.0,0.0,On Time,0.038795995088794166,0.11937052200614125,5.332493595217763,1.0,7.599999999999994,0,0.0,Low
Realistic Baseline,OXC-011,2024-11-01,134097.0,108524.0,0.191,27797.0,-2224.0,109495.0,34.3,35.7,35.9,384,135750.0,0.45,1,1,0,0,0,,,0.0,,-0.42298308497958237,-0.016585009358896917,3.9390941468503797,1.0,-1.4000000000000057,0,0.0,Low
Realistic Baseline,OXC-011,2024-12-01,138913.0,111578.0,0.197,18015.0,9321.0,109345.0,35.7,34.1,20.4,749,150712.0,0.49,0,1,0,0,0,,,0.0,,-0.19605414696537393,0.0670995515178565,6.0696641687482655,1.0,1.6000000000000014,0,0.0,Low
Realistic Baseline,OXC-011,2025-01-01,124875.0,105366.0,0.156,16687.0,2822.0,102755.0,34.1,39.7,39.7,313,127229.0,0.44,0,0,6,0,0,,,0.0,,-0.28891938523913374,0.0225985985985986,6.157787499250914,1.0,-5.600000000000001,0,0.0,Low
Realistic Baseline,OXC-011,2025-02-01,133618.0,102194.0,0.235,19105.0,12319.0,102661.0,35.3,41.4,34.9,430,139080.0,0.41,0,1,0,0,0,,,0.0,,-0.0035720411344026815,0.0921956622610726,5.3735147867050514,1.0,-6.100000000000001,0,0.0,Low
Realistic Baseline,OXC-011,2025-03-01,122158.0,97789.0,0.199,23946.0,422.0,101270.0,39.4,47.9,38.8,743,121357.0,0.25,0,1,0,0,0,,,0.0,,-0.12061506122537125,0.0034545424777746854,4.229098805646037,1.0,-8.5,0,0.0,Low
Realistic Baseline,OXC-011,2025-04-01,117098.0,95040.0,0.188,18666.0,3391.0,99041.0,37.0,47.5,40.8,362,119823.0,0.23,0,1,0,0,0,,,0.0,,-0.062278278278278254,0.02895865001964167,5.305957355619843,1.0,-10.5,0,0.0,Low
Realistic Baseline,OXC-011,2025-05-01,109006.0,88546.0,0.188,22839.0,-2380.0,93642.0,39.7,25.5,32.7,328,102571.0,0.1,0,0,15,0,0,,,0.0,,-0.18419673996018504,-0.021833660532447754,4.100091947983712,1.0,14.200000000000003,0,0.0,Low
Realistic Baseline,OXC-011,2025-06-01,117480.0,89009.0,0.242,16158.0,12313.0,99830.0,42.8,32.3,44.4,319,121559.0,0.41,0,1,0,0,0,,,0.0,,-0.03829466756168243,0.10480932924753149,6.178363658868672,1.0,10.5,0,0.0,Low
Realistic Baseline,OXC-011,2025-07-01,107021.0,82803.0,0.226,15689.0,8528.0,97285.0,42.3,34.3,20.0,363,103245.0,0.29,0,0,5,0,0,,,0.0,,-0.08605612393038309,0.07968529540931218,6.200841353814774,1.0,8.0,0,0.0,Low
Realistic Baseline,OXC-011,2025-08-01,138570.0,101405.0,0.268,18790.0,18375.0,95817.0,43.0,46.0,42.2,406,137647.0,0.32,0,1,0,0,0,,,0.0,,0.27121442856356537,0.13260445983979216,5.099361362426823,1.0,-3.0,0,0.0,Low
Realistic Baseline,OXC-011,2025-09-01,126298.0,105296.0,0.166,27252.0,-6250.0,86685.0,45.8,28.0,38.6,326,118727.0,0.45,0,1,0,0,0,,,0.0,,0.0750595846101465,-0.04948613596414828,3.1808674592690447,1.0,17.799999999999997,0,0.0,Low
Realistic Baseline,OXC-011,2025-10-01,120324.0,98058.0,0.185,15576.0,6690.0,84181.0,46.9,42.5,24.4,505,114498.0,0.33,0,1,0,0,0,,,0.0,,0.12430270694536594,0.05559988032312756,5.404532614278377,1.0,4.399999999999999,0,0.0,Low
Realistic Baseline,OXC-011,2025-11-01,144073.0,105499.0,0.268,26804.0,11770.0,87623.0,47.9,48.2,24.1,391,150569.0,0.44,1,1,0,0,0,,,0.0,,0.0397127805441293,0.08169469643861098,3.2690270108938964,1.0,-0.30000000000000426,0,0.0,Low
Realistic Baseline,OXC-011,2025-12-01,119089.0,82838.0,0.304,23527.0,12724.0,84220.0,48.7,25.1,26.9,369,112223.0,0.27,1,1,0,0,0,,,0.0,,-0.05707928866648715,0.10684446086540318,3.579716920984401,1.0,23.6,0,0.0,Low
Realistic Baseline,OXC-011,2026-01-01,126939.0,96970.0,0.236,18303.0,11666.0,88873.0,48.0,42.0,28.6,358,141534.0,0.25,0,1,0,0,0,,,0.0,,0.05497656327914635,0.09190240981888939,4.85565207889417,1.0,6.0,0,0.0,Low
Realistic Baseline,OXC-011,2026-02-01,141477.0,105408.0,0.255,21215.0,14854.0,92778.0,49.5,42.9,21.1,346,138152.0,0.36,0,1,0,0,0,,,0.0,,-0.018018643326646933,0.10499233090891098,4.373226490690549,1.0,6.600000000000001,0,0.0,Low
Realistic Baseline,OXC-011,2026-03-01,120107.0,99797.0,0.169,14739.0,5571.0,89214.0,46.7,31.7,22.1,465,125916.0,0.14,0,1,0,0,0,,,0.0,,0.00854822863572613,0.04638364125321588,6.052920822308162,1.0,15.000000000000004,0,0.0,Low
Realistic Baseline,OXC-011,2026-04-01,106254.0,85147.0,0.199,15833.0,5274.0,90505.0,48.5,44.2,44.7,260,112858.0,0.34,0,1,0,0,0,,,0.0,,-0.16295228416798624,0.049635778417753684,5.716225604749574,1.0,4.299999999999997,0,0.0,Low
Realistic Baseline,OXC-011,2026-05-01,111260.0,83324.0,0.251,16729.0,11208.0,86515.0,44.8,31.6,34.3,486,104096.0,0.38,0,1,0,0,0,,,0.0,,-0.213582419757275,0.10073701240337947,5.17155837168988,1.0,13.199999999999996,0,0.0,Low
Realistic Baseline,OXC-011,2026-06-01,108100.0,85127.0,0.213,16713.0,6260.0,89268.0,48.5,42.9,43.9,292,116381.0,0.1,0,1,0,0,0,,,0.0,,-0.09996919413522942,0.05790934320074006,5.341231376772572,1.0,5.600000000000001,0,0.0,Low
Realistic Baseline,OXC-011,2026-07-01,118319.0,95448.0,0.193,21817.0,1054.0,91231.0,49.1,28.1,21.7,344,104072.0,0.38,0,1,0,0,0,,,0.0,,0.11354866640314709,0.00890812126539271,4.181647339230875,1.0,21.0,0,0.0,Low
Realistic Baseline,OXC-012,2024-11-01,209242.0,176600.0,0.156,28320.0,4322.0,114522.0,39.3,26.7,36.9,1300,183438.0,0.34,1,1,0,0,0,25875.0,25875.0,0.0,On Time,0.177753261811755,0.020655508932241138,4.04385593220339,1.0,12.599999999999998,0,0.0,Low
Realistic Baseline,OXC-012,2024-12-01,184204.0,141377.0,0.232,39826.0,3000.0,108302.0,39.0,28.3,28.9,652,169764.0,0.45,0,1,0,0,0,25875.0,25875.0,0.0,On Time,0.32257300200320227,0.01628629128574841,2.719379299954803,1.0,10.7,0,0.0,Low
Realistic Baseline,OXC-012,2025-01-01,211519.0,161067.0,0.239,32791.0,17661.0,119318.0,40.0,33.9,37.8,976,208745.0,0.25,0,1,0,0,0,25875.0,25875.0,0.0,On Time,0.09651014504774436,0.08349604527252871,3.6387423378366015,1.0,6.100000000000001,0,0.0,Low
Realistic Baseline,OXC-012,2025-02-01,253460.0,199120.0,0.214,49574.0,4766.0,115908.0,38.8,36.9,41.2,668,226108.0,0.43,0,1,0,0,0,25875.0,25875.0,0.0,On Time,0.2113246862484588,0.018803756016728478,2.3380804453947635,1.0,1.8999999999999986,0,0.0,Low
Realistic Baseline,OXC-012,2025-03-01,230643.0,193136.0,0.163,32158.0,5349.0,122513.0,38.2,32.9,29.7,816,212256.0,0.49,0,1,0,0,0,25875.0,25875.0,0.0,On Time,0.2521063603396234,0.023191685852161133,3.80972075377822,1.0,5.300000000000004,0,0.0,Low
Realistic Baseline,OXC-012,2025-04-01,254335.0,196778.0,0.226,48402.0,9155.0,127087.0,37.0,48.9,39.9,815,247037.0,0.64,1,1,0,0,0,25875.0,25875.0,1.0,Late,0.2024215318718412,0.03599583226846482,2.6256559646295607,1.0,-11.899999999999999,0,0.0,Low
Realistic Baseline,OXC-012,2025-05-01,315256.0,279234.0,0.114,51734.0,-15712.0,100805.0,36.7,46.6,34.4,1322,267250.0,0.53,1,1,0,0,0,25875.0,25875.0,0.0,On Time,0.2438096741103133,-0.04983886111604537,1.9485251478718058,1.0,-9.899999999999999,0,0.0,Low
Realistic Baseline,OXC-012,2025-06-01,245659.0,203199.0,0.173,53164.0,-10704.0,86172.0,39.8,31.8,26.4,1102,252050.0,0.62,1,1,0,0,0,25875.0,25875.0,7.0,Late,0.06510494573865233,-0.04357259453144399,1.6208712662704086,1.0,7.9999999999999964,0,0.0,Low
Realistic Baseline,OXC-012,2025-07-01,265359.0,208126.0,0.216,54814.0,2419.0,79068.0,38.9,43.2,22.0,633,271050.0,0.41,0,1,0,0,0,25875.0,25875.0,0.0,On Time,0.0433444079658718,0.009115952351342898,1.4424781990002553,1.0,-4.300000000000004,0,0.0,Low
Realistic Baseline,OXC-012,2025-08-01,204420.0,163080.0,0.202,26674.0,14666.0,84447.0,37.6,26.2,25.9,1057,150785.0,0.29,0,0,13,0,0,25875.0,25875.0,0.0,On Time,-0.35157459334635977,0.07174444770570394,3.1658918797330733,1.0,11.400000000000002,0,0.0,Low
Realistic Baseline,OXC-012,2025-09-01,219734.0,190524.0,0.133,37883.0,-8674.0,79668.0,40.5,32.8,38.8,1069,227852.0,0.22,0,1,0,0,0,25875.0,25875.0,0.0,On Time,-0.10553246573502295,-0.03947500159283497,2.1030013462502968,1.0,7.700000000000003,0,0.0,Low
Realistic Baseline,OXC-012,2025-10-01,189034.0,141143.0,0.253,38580.0,9311.0,80526.0,42.3,44.4,27.2,454,148919.0,0.41,0,1,0,1,0,25875.0,25875.0,0.0,On Time,-0.2876292117471049,0.04925568945269105,2.0872472783825815,1.0,-2.1000000000000014,0,0.0,Low
Realistic Baseline,OXC-012,2025-11-01,193108.0,141863.0,0.265,30576.0,20668.0,96876.0,40.9,39.1,30.5,760,182320.0,0.36,0,1,0,0,0,25875.0,25875.0,0.0,On Time,-0.055337051169161544,0.10702819147834372,3.1683673469387754,1.0,1.7999999999999972,0,0.0,Low
Realistic Baseline,OXC-012,2025-12-01,182950.0,147770.0,0.192,29084.0,6096.0,95792.0,40.6,37.0,39.1,519,175208.0,0.36,1,0,1,0,0,25875.0,25875.0,0.0,On Time,-0.16740240472571377,0.03332057939327685,3.2936322376564435,1.0,3.6000000000000014,0,0.0,Low
Realistic Baseline,OXC-012,2026-01-01,136282.0,104243.0,0.235,22046.0,9994.0,100758.0,43.1,35.0,27.6,634,146621.0,0.39,0,1,0,0,0,25875.0,25875.0,0.0,On Time,-0.2790609096776241,0.0733332354969842,4.570352898484986,1.0,8.100000000000001,0,0.0,Low
Realistic Baseline,OXC-012,2026-02-01,146686.0,113790.0,0.224,28518.0,4379.0,96236.0,46.3,25.8,40.7,374,161574.0,0.41,1,1,0,0,0,25875.0,25875.0,0.0,On Time,-0.24039397642769844,0.029852883029055262,3.374570446735395,1.0,20.499999999999996,0,0.0,Low
